filename,is_collembola
K1_Fe2O3001 (1)_obj1466.png,False
K1_Fe2O3001 (1)_obj1467.png,False
K1_Fe2O3001 (1)_obj1468.png,False
K1_Fe2O3001 (1)_obj1469.png,False
K1_Fe2O3001 (1)_obj1470.png,False
K1_Fe2O3001 (1)_obj1471.png,False
K1_Fe2O3001 (1)_obj1472.png,False
K1_Fe2O3001 (1)_obj1473.png,False
K1_Fe2O3001 (1)_obj1474.png,False
K1_Fe2O3001 (1)_obj1475.png,False
K1_Fe2O3001 (1)_obj1476.png,False
K1_Fe2O3001 (1)_obj1477.png,False
K1_Fe2O3001 (1)_obj1478.png,False
K1_Fe2O3001 (1)_obj1479.png,False
K1_Fe2O3001 (1)_obj1480.png,True
K1_Fe2O3001 (1)_obj1481.png,False
K1_Fe2O3001 (1)_obj1482.png,False
K1_Fe2O3001 (1)_obj1483.png,False
K1_Fe2O3001 (1)_obj1484.png,False
K1_Fe2O3001 (1)_obj1485.png,True
K1_Fe2O3001 (1)_obj1486.png,False
K1_Fe2O3001 (1)_obj1487.png,False
K1_Fe2O3001 (1)_obj1488.png,False
K1_Fe2O3001 (1)_obj1489.png,False
K1_Fe2O3001 (1)_obj1490.png,False
K1_Fe2O3001 (1)_obj1491.png,False
K1_Fe2O3001 (1)_obj1492.png,False
K1_Fe2O3001 (1)_obj1493.png,False
K1_Fe2O3001 (1)_obj1494.png,False
K1_Fe2O3001 (1)_obj1495.png,False
K1_Fe2O3001 (1)_obj1496.png,False
K1_Fe2O3001 (1)_obj1497.png,False
K1_Fe2O3001 (1)_obj1498.png,False
K1_Fe2O3001 (1)_obj1499.png,False
K1_Fe2O3001 (1)_obj1500.png,False
K1_Fe2O3001 (1)_obj1501.png,False
K1_Fe2O3001 (1)_obj1502.png,False
K1_Fe2O3001 (1)_obj1503.png,True
K1_Fe2O3001 (1)_obj1504.png,False
K1_Fe2O3001 (1)_obj1505.png,True
K1_Fe2O3001 (1)_obj1506.png,False
K1_Fe2O3001 (1)_obj1507.png,False
K1_Fe2O3001 (1)_obj1508.png,False
K1_Fe2O3001 (1)_obj1509.png,False
K1_Fe2O3001 (1)_obj1510.png,True
K1_Fe2O3001 (1)_obj1511.png,False
K1_Fe2O3001 (1)_obj1512.png,False
K1_Fe2O3001 (1)_obj1513.png,False
K1_Fe2O3001 (1)_obj1514.png,False
K1_Fe2O3001 (1)_obj1515.png,False
K1_Fe2O3001 (1)_obj1516.png,False
K1_Fe2O3001 (1)_obj1517.png,False
K1_Fe2O3001 (1)_obj1518.png,False
K1_Fe2O3001 (1)_obj1519.png,False
K1_Fe2O3001 (1)_obj1520.png,False
K1_Fe2O3001 (1)_obj1521.png,False
K1_Fe2O3001 (1)_obj1522.png,False
K1_Fe2O3001 (1)_obj1523.png,False
K1_Fe2O3001 (1)_obj1524.png,True
K1_Fe2O3001 (1)_obj1525.png,True
K1_Fe2O3001 (1)_obj1526.png,False
K1_Fe2O3001 (1)_obj1527.png,False
K1_Fe2O3001 (1)_obj1528.png,False
K1_Fe2O3001 (1)_obj1529.png,False
K1_Fe2O3001 (1)_obj1530.png,False
K1_Fe2O3001 (1)_obj1531.png,False
K1_Fe2O3001 (1)_obj1532.png,False
K1_Fe2O3001 (1)_obj1533.png,False
K1_Fe2O3001 (1)_obj1534.png,False
K1_Fe2O3001 (1)_obj1535.png,False
K1_Fe2O3001 (1)_obj1536.png,False
K1_Fe2O3001 (1)_obj1537.png,False
K1_Fe2O3001 (1)_obj1538.png,False
K1_Fe2O3001 (1)_obj1539.png,False
K1_Fe2O3001 (1)_obj1540.png,False
K1_Fe2O3001 (1)_obj1541.png,False
K1_Fe2O3001 (1)_obj1542.png,False
K1_Fe2O3001 (1)_obj1543.png,False
K1_Fe2O3001 (1)_obj1544.png,False
K1_Fe2O3001 (1)_obj1545.png,False
K1_Fe2O3001 (1)_obj1546.png,False
K1_Fe2O3001 (1)_obj1547.png,False
K1_Fe2O3001 (1)_obj1548.png,False
K1_Fe2O3001 (1)_obj1549.png,False
K1_Fe2O3001 (1)_obj1550.png,False
K1_Fe2O3001 (1)_obj1551.png,False
K1_Fe2O3001 (1)_obj1552.png,False
K1_Fe2O3001 (1)_obj1553.png,False
K1_Fe2O3001 (1)_obj1554.png,False
K1_Fe2O3001 (1)_obj1555.png,True
K1_Fe2O3001 (1)_obj1556.png,False
K1_Fe2O3001 (1)_obj1557.png,False
K1_Fe2O3001 (1)_obj1558.png,False
K1_Fe2O3001 (1)_obj1559.png,False
K1_Fe2O3001 (1)_obj1560.png,False
K1_Fe2O3001 (1)_obj1561.png,True
K1_Fe2O3001 (1)_obj1562.png,False
K1_Fe2O3001 (1)_obj1563.png,False
K1_Fe2O3001 (1)_obj1564.png,False
K1_Fe2O3001 (1)_obj1565.png,True
K1_Fe2O3001 (1)_obj1566.png,False
K1_Fe2O3001 (1)_obj1567.png,False
K1_Fe2O3001 (1)_obj1568.png,False
K1_Fe2O3001 (1)_obj1569.png,False
K1_Fe2O3001 (1)_obj1570.png,False
K1_Fe2O3001 (1)_obj1571.png,False
K1_Fe2O3001 (1)_obj1572.png,False
K1_Fe2O3001 (1)_obj1573.png,False
K1_Fe2O3001 (1)_obj1574.png,False
K1_Fe2O3001 (1)_obj1575.png,False
K1_Fe2O3001 (1)_obj1576.png,False
K1_Fe2O3001 (1)_obj1577.png,False
K1_Fe2O3001 (1)_obj1578.png,True
K1_Fe2O3001 (1)_obj1579.png,False
K1_Fe2O3001 (1)_obj1580.png,False
K1_Fe2O3001 (1)_obj1581.png,False
K1_Fe2O3001 (1)_obj1582.png,False
K1_Fe2O3001 (1)_obj1583.png,False
K1_Fe2O3001 (1)_obj1584.png,False
K1_Fe2O3001 (1)_obj1585.png,False
K1_Fe2O3001 (1)_obj1586.png,True
K1_Fe2O3001 (1)_obj1587.png,False
K1_Fe2O3001 (1)_obj1588.png,False
K1_Fe2O3001 (1)_obj1589.png,True
K1_Fe2O3001 (1)_obj1590.png,False
K1_Fe2O3001 (1)_obj1591.png,False
K1_Fe2O3001 (1)_obj1592.png,False
K1_Fe2O3001 (1)_obj1593.png,True
K1_Fe2O3001 (1)_obj1594.png,False
K1_Fe2O3001 (1)_obj1595.png,True
K1_Fe2O3001 (1)_obj1596.png,False
K1_Fe2O3001 (1)_obj1597.png,False
K1_Fe2O3001 (1)_obj1598.png,False
K1_Fe2O3001 (1)_obj1599.png,False
K1_Fe2O3001 (1)_obj1600.png,False
K1_Fe2O3001 (1)_obj1601.png,False
K1_Fe2O3001 (1)_obj1602.png,False
K1_Fe2O3001 (1)_obj1603.png,False
K1_Fe2O3001 (1)_obj1604.png,False
K1_Fe2O3001 (1)_obj1605.png,False
K1_Fe2O3001 (1)_obj1606.png,True
K1_Fe2O3001 (1)_obj1607.png,False
K1_Fe2O3001 (1)_obj1608.png,False
K1_Fe2O3001 (1)_obj1609.png,True
K1_Fe2O3001 (1)_obj1610.png,False
K1_Fe2O3001 (1)_obj1611.png,False
K1_Fe2O3001 (1)_obj1612.png,False
K1_Fe2O3001 (1)_obj1613.png,True
K1_Fe2O3001 (1)_obj1614.png,True
K1_Fe2O3001 (1)_obj1615.png,False
K1_Fe2O3001 (1)_obj1616.png,False
K1_Fe2O3001 (1)_obj1617.png,False
K1_Fe2O3001 (1)_obj1618.png,False
K1_Fe2O3001 (1)_obj1619.png,False
K1_Fe2O3001 (1)_obj1620.png,False
K1_Fe2O3001 (1)_obj1621.png,False
K1_Fe2O3001 (1)_obj1622.png,False
K1_Fe2O3001 (1)_obj1623.png,False
K1_Fe2O3001 (1)_obj1624.png,False
K1_Fe2O3001 (1)_obj1625.png,False
K1_Fe2O3001 (1)_obj1626.png,False
K1_Fe2O3001 (1)_obj1627.png,False
K1_Fe2O3001 (1)_obj1628.png,False
K1_Fe2O3001 (1)_obj1629.png,False
K1_Fe2O3001 (1)_obj1630.png,True
K1_Fe2O3001 (1)_obj1631.png,False
K1_Fe2O3001 (1)_obj1632.png,False
K1_Fe2O3001 (1)_obj1633.png,False
K1_Fe2O3001 (1)_obj1634.png,False
K1_Fe2O3001 (1)_obj1635.png,False
K1_Fe2O3001 (1)_obj1636.png,False
K1_Fe2O3001 (1)_obj1637.png,False
K1_Fe2O3001 (1)_obj1638.png,False
K1_Fe2O3001 (1)_obj1639.png,False
K1_Fe2O3001 (1)_obj1640.png,False
K1_Fe2O3001 (1)_obj1641.png,False
K1_Fe2O3001 (1)_obj1642.png,False
K1_Fe2O3001 (1)_obj1643.png,False
K1_Fe2O3001 (1)_obj1644.png,False
K1_Fe2O3001 (1)_obj1645.png,False
K1_Fe2O3001 (1)_obj1646.png,False
K1_Fe2O3001 (1)_obj1647.png,False
K1_Fe2O3001 (1)_obj1648.png,False
K1_Fe2O3001 (1)_obj1649.png,False
K1_Fe2O3001 (1)_obj1650.png,True
K1_Fe2O3001 (1)_obj1651.png,False
K1_Fe2O3001 (1)_obj1652.png,False
K1_Fe2O3001 (1)_obj1653.png,False
K1_Fe2O3001 (1)_obj1654.png,True
K1_Fe2O3001 (1)_obj1655.png,False
K1_Fe2O3001 (1)_obj1656.png,False
K1_Fe2O3001 (1)_obj1657.png,False
K1_Fe2O3001 (1)_obj1658.png,False
K1_Fe2O3001 (1)_obj1659.png,False
K1_Fe2O3001 (1)_obj1660.png,False
K1_Fe2O3001 (1)_obj1661.png,False
K1_Fe2O3001 (1)_obj1662.png,True
K1_Fe2O3001 (1)_obj1663.png,False
K1_Fe2O3001 (1)_obj1664.png,False
K1_Fe2O3001 (1)_obj1665.png,False
K1_Fe2O3001 (1)_obj1666.png,False
K1_Fe2O3001 (1)_obj1667.png,False
K1_Fe2O3001 (1)_obj1668.png,False
K1_Fe2O3001 (1)_obj1669.png,False
K1_Fe2O3001 (1)_obj1670.png,False
K1_Fe2O3001 (1)_obj1671.png,False
K1_Fe2O3001 (1)_obj1672.png,False
K1_Fe2O3001 (1)_obj1673.png,False
K1_Fe2O3001 (1)_obj1674.png,False
K1_Fe2O3001 (1)_obj1675.png,False
K1_Fe2O3001 (1)_obj1676.png,False
K1_Fe2O3001 (1)_obj1677.png,False
K1_Fe2O3001 (1)_obj1678.png,False
K1_Fe2O3001 (1)_obj1679.png,False
K1_Fe2O3001 (1)_obj1680.png,False
K1_Fe2O3001 (1)_obj1681.png,False
K1_Fe2O3001 (1)_obj1682.png,False
K1_Fe2O3001 (1)_obj1683.png,False
K1_Fe2O3001 (1)_obj1684.png,False
K1_Fe2O3001 (1)_obj1685.png,False
K1_Fe2O3001 (1)_obj1686.png,False
K1_Fe2O3001 (1)_obj1687.png,False
K1_Fe2O3001 (1)_obj1688.png,False
K1_Fe2O3001 (1)_obj1689.png,False
K1_Fe2O3001 (1)_obj1690.png,False
K1_Fe2O3001 (1)_obj1691.png,True
K1_Fe2O3001 (1)_obj1692.png,False
K1_Fe2O3001 (1)_obj1693.png,True
K1_Fe2O3001 (1)_obj1694.png,False
K1_Fe2O3001 (1)_obj1695.png,False
K1_Fe2O3001 (1)_obj1696.png,False
K1_Fe2O3001 (1)_obj1697.png,False
K1_Fe2O3001 (1)_obj1698.png,False
K1_Fe2O3001 (1)_obj1699.png,True
K1_Fe2O3001 (1)_obj1700.png,False
K1_Fe2O3001 (1)_obj1701.png,False
K1_Fe2O3001 (1)_obj1702.png,False
K1_Fe2O3001 (1)_obj1703.png,False
K1_Fe2O3001 (1)_obj1704.png,False
K1_Fe2O3001 (1)_obj1705.png,False
K1_Fe2O3001 (1)_obj1706.png,False
K1_Fe2O3001 (1)_obj1707.png,False
K1_Fe2O3001 (1)_obj1708.png,False
K1_Fe2O3001 (1)_obj1709.png,False
K1_Fe2O3001 (1)_obj1710.png,False
K1_Fe2O3001 (1)_obj1711.png,True
K1_Fe2O3001 (1)_obj1712.png,False
K1_Fe2O3001 (1)_obj1713.png,False
K1_Fe2O3001 (1)_obj1714.png,False
K1_Fe2O3001 (1)_obj1715.png,False
K1_Fe2O3001 (1)_obj1716.png,True
K1_Fe2O3001 (1)_obj1717.png,True
K1_Fe2O3001 (1)_obj1718.png,False
K1_Fe2O3001 (1)_obj1719.png,False
K1_Fe2O3001 (1)_obj1720.png,False
K1_Fe2O3001 (1)_obj1721.png,False
K1_Fe2O3001 (1)_obj1722.png,False
K1_Fe2O3001 (1)_obj1723.png,False
K1_Fe2O3001 (1)_obj1724.png,False
K1_Fe2O3001 (1)_obj1725.png,False
K1_Fe2O3001 (1)_obj1726.png,False
K1_Fe2O3001 (1)_obj1727.png,False
K1_Fe2O3001 (1)_obj1728.png,False
K1_Fe2O3001 (1)_obj1729.png,False
K1_Fe2O3001 (1)_obj1730.png,False
K1_Fe2O3001 (1)_obj1731.png,False
K1_Fe2O3001 (1)_obj1732.png,False
K1_Fe2O3001 (1)_obj1733.png,False
K1_Fe2O3001 (1)_obj1734.png,False
K1_Fe2O3001 (1)_obj1735.png,False
K1_Fe2O3001 (1)_obj1736.png,False
K1_Fe2O3001 (1)_obj1737.png,False
K1_Fe2O3001 (1)_obj1738.png,False
K1_Fe2O3001 (1)_obj1739.png,False
K1_Fe2O3001 (1)_obj1740.png,False
K1_Fe2O3001 (1)_obj1741.png,False
K1_Fe2O3001 (1)_obj1742.png,False
K1_Fe2O3001 (1)_obj1743.png,False
K1_Fe2O3001 (1)_obj1744.png,False
K1_Fe2O3001 (1)_obj1745.png,False
K1_Fe2O3001 (1)_obj1746.png,False
K1_Fe2O3001 (1)_obj1747.png,False
K1_Fe2O3001 (1)_obj1748.png,True
K1_Fe2O3001 (1)_obj1749.png,False
K1_Fe2O3001 (1)_obj1750.png,False
K1_Fe2O3001 (1)_obj1751.png,False
K1_Fe2O3001 (1)_obj1752.png,False
K1_Fe2O3001 (1)_obj1753.png,False
K1_Fe2O3001 (1)_obj1754.png,False
K1_Fe2O3001 (1)_obj1755.png,False
K1_Fe2O3001 (1)_obj1756.png,False
K1_Fe2O3001 (1)_obj1757.png,False
K1_Fe2O3001 (1)_obj1758.png,False
K1_Fe2O3001 (1)_obj1759.png,False
K1_Fe2O3001 (1)_obj1760.png,False
K1_Fe2O3001 (1)_obj1761.png,True
K1_Fe2O3001 (1)_obj1762.png,False
K1_Fe2O3001 (1)_obj1763.png,False
K1_Fe2O3001 (1)_obj1764.png,False
K1_Fe2O3001 (1)_obj1765.png,False
K1_Fe2O3001 (1)_obj1766.png,False
K1_Fe2O3001 (1)_obj1767.png,False
K1_Fe2O3001 (1)_obj1768.png,True
K1_Fe2O3001 (1)_obj1769.png,False
K1_Fe2O3001 (1)_obj1770.png,False
K1_Fe2O3001 (1)_obj1771.png,False
K1_Fe2O3001 (1)_obj1772.png,False
K1_Fe2O3001 (1)_obj1773.png,True
K1_Fe2O3001 (1)_obj1774.png,False
K1_Fe2O3001 (1)_obj1775.png,False
K1_Fe2O3001 (1)_obj1776.png,True
K1_Fe2O3001 (1)_obj1777.png,False
K1_Fe2O3001 (1)_obj1778.png,False
K1_Fe2O3001 (1)_obj1779.png,False
K1_Fe2O3001 (1)_obj1780.png,True
K1_Fe2O3001 (1)_obj1781.png,False
K1_Fe2O3001 (1)_obj1782.png,False
K1_Fe2O3001 (1)_obj1783.png,False
K1_Fe2O3001 (1)_obj1784.png,True
K1_Fe2O3001 (1)_obj1785.png,False
K1_Fe2O3001 (1)_obj1786.png,False
K1_Fe2O3001 (1)_obj1787.png,False
K1_Fe2O3001 (1)_obj1788.png,False
K1_Fe2O3001 (1)_obj1789.png,False
K1_Fe2O3001 (1)_obj1790.png,False
K1_Fe2O3001 (1)_obj1791.png,False
K1_Fe2O3001 (1)_obj1792.png,False
K1_Fe2O3001 (1)_obj1793.png,False
K1_Fe2O3001 (1)_obj1794.png,False
K1_Fe2O3001 (1)_obj1795.png,False
K1_Fe2O3001 (1)_obj1796.png,False
K1_Fe2O3001 (1)_obj1797.png,False
K1_Fe2O3001 (1)_obj1798.png,False
K1_Fe2O3001 (1)_obj1799.png,False
K1_Fe2O3001 (1)_obj1800.png,False
K1_Fe2O3001 (1)_obj1801.png,False
K1_Fe2O3001 (1)_obj1802.png,False
K1_Fe2O3001 (1)_obj1803.png,False
K1_Fe2O3001 (1)_obj1804.png,False
K1_Fe2O3001 (1)_obj1805.png,False
K1_Fe2O3001 (1)_obj1806.png,False
K1_Fe2O3001 (1)_obj1807.png,False
K1_Fe2O3001 (1)_obj1808.png,False
K1_Fe2O3001 (1)_obj1809.png,False
K1_Fe2O3001 (1)_obj1810.png,False
K1_Fe2O3001 (1)_obj1811.png,False
K1_Fe2O3001 (1)_obj1812.png,False
K1_Fe2O3001 (1)_obj1813.png,False
K1_Fe2O3001 (1)_obj1814.png,False
K1_Fe2O3001 (1)_obj1815.png,False
K1_Fe2O3001 (1)_obj1816.png,False
K1_Fe2O3001 (1)_obj1817.png,False
K1_Fe2O3001 (1)_obj1818.png,True
K1_Fe2O3001 (1)_obj1819.png,False
K1_Fe2O3001 (1)_obj1820.png,False
K1_Fe2O3001 (1)_obj1821.png,False
K1_Fe2O3001 (1)_obj1822.png,False
K1_Fe2O3001 (1)_obj1823.png,False
K1_Fe2O3001 (1)_obj1824.png,False
K1_Fe2O3001 (1)_obj1825.png,False
K1_Fe2O3001 (1)_obj1826.png,False
K1_Fe2O3001 (1)_obj1827.png,False
K1_Fe2O3001 (1)_obj1828.png,False
K1_Fe2O3001 (1)_obj1829.png,False
K1_Fe2O3001 (1)_obj1830.png,False
K1_Fe2O3001 (1)_obj1831.png,False
K1_Fe2O3001 (1)_obj1832.png,False
K1_Fe2O3001 (1)_obj1833.png,False
K1_Fe2O3001 (1)_obj1834.png,False
K1_Fe2O3001 (1)_obj1835.png,True
K1_Fe2O3001 (1)_obj1836.png,False
K1_Fe2O3001 (1)_obj1837.png,False
K1_Fe2O3001 (1)_obj1838.png,False
K1_Fe2O3001 (1)_obj1839.png,False
K1_Fe2O3001 (1)_obj1840.png,False
K1_Fe2O3001 (1)_obj1841.png,False
K1_Fe2O3001 (1)_obj1842.png,False
K1_Fe2O3001 (1)_obj1843.png,True
K1_Fe2O3001 (1)_obj1844.png,False
K1_Fe2O3001 (1)_obj1845.png,False
K1_Fe2O3001 (1)_obj1846.png,False
K1_Fe2O3001 (1)_obj1847.png,True
K1_Fe2O3001 (1)_obj1848.png,False
K1_Fe2O3001 (1)_obj1849.png,False
K1_Fe2O3001 (1)_obj1850.png,False
K1_Fe2O3001 (1)_obj1851.png,False
K1_Fe2O3001 (1)_obj1852.png,False
K1_Fe2O3001 (1)_obj1853.png,False
K1_Fe2O3001 (1)_obj1854.png,False
K1_Fe2O3001 (1)_obj1855.png,False
K1_Fe2O3001 (1)_obj1856.png,False
K1_Fe2O3001 (1)_obj1857.png,False
K1_Fe2O3001 (1)_obj1858.png,False
K1_Fe2O3001 (1)_obj1859.png,False
K1_Fe2O3001 (1)_obj1860.png,False
K1_Fe2O3001 (1)_obj1861.png,False
K1_Fe2O3001 (1)_obj1862.png,False
K1_Fe2O3001 (1)_obj1863.png,False
K1_Fe2O3001 (1)_obj1864.png,False
K1_Fe2O3001 (1)_obj1865.png,False
K1_Fe2O3001 (1)_obj1866.png,False
K1_Fe2O3001 (1)_obj1867.png,False
K1_Fe2O3001 (1)_obj1868.png,False
K1_Fe2O3001 (1)_obj1869.png,True
K1_Fe2O3001 (1)_obj1870.png,False
K1_Fe2O3001 (1)_obj1871.png,False
K1_Fe2O3001 (1)_obj1872.png,False
K1_Fe2O3001 (1)_obj1873.png,False
K1_Fe2O3001 (1)_obj1874.png,False
K1_Fe2O3001 (1)_obj1875.png,True
K1_Fe2O3001 (1)_obj1876.png,False
K1_Fe2O3001 (1)_obj1877.png,True
K1_Fe2O3001 (1)_obj1878.png,False
K1_Fe2O3001 (1)_obj1879.png,False
K1_Fe2O3001 (1)_obj1880.png,False
K1_Fe2O3001 (1)_obj1881.png,False
K1_Fe2O3001 (1)_obj1882.png,False
K1_Fe2O3001 (1)_obj1883.png,False
K1_Fe2O3001 (1)_obj1884.png,False
K1_Fe2O3001 (1)_obj1885.png,False
K1_Fe2O3001 (1)_obj1886.png,False
K1_Fe2O3001 (1)_obj1887.png,False
K1_Fe2O3001 (1)_obj1888.png,False
K1_Fe2O3001 (1)_obj1889.png,False
K1_Fe2O3001 (1)_obj1890.png,False
K1_Fe2O3001 (1)_obj1891.png,False
K1_Fe2O3001 (1)_obj1892.png,False
K1_Fe2O3001 (1)_obj1893.png,False
K1_Fe2O3001 (1)_obj1894.png,False
K1_Fe2O3001 (1)_obj1895.png,False
K1_Fe2O3001 (1)_obj1896.png,True
K1_Fe2O3001 (1)_obj1897.png,False
K1_Fe2O3001 (1)_obj1898.png,True
K1_Fe2O3001 (1)_obj1899.png,False
K1_Fe2O3001 (1)_obj1900.png,False
K1_Fe2O3001 (1)_obj1901.png,False
K1_Fe2O3001 (1)_obj1902.png,False
K1_Fe2O3001 (1)_obj1903.png,False
K1_Fe2O3001 (1)_obj1904.png,True
K1_Fe2O3001 (1)_obj1905.png,True
K1_Fe2O3001 (1)_obj1906.png,False
K1_Fe2O3001 (1)_obj1907.png,False
K1_Fe2O3001 (1)_obj1908.png,False
K1_Fe2O3001 (1)_obj1909.png,True
K1_Fe2O3001 (1)_obj1910.png,False
K1_Fe2O3001 (1)_obj1911.png,False
K1_Fe2O3001 (1)_obj1912.png,False
K1_Fe2O3001 (1)_obj1913.png,False
K1_Fe2O3001 (1)_obj1914.png,False
K1_Fe2O3001 (1)_obj1915.png,False
K1_Fe2O3001 (1)_obj1916.png,False
K1_Fe2O3001 (1)_obj1917.png,False
K1_Fe2O3001 (1)_obj1918.png,False
K1_Fe2O3001 (1)_obj1919.png,False
K1_Fe2O3001 (1)_obj1920.png,False
K1_Fe2O3001 (1)_obj1921.png,False
K1_Fe2O3001 (1)_obj1922.png,False
K1_Fe2O3001 (1)_obj1923.png,False
K1_Fe2O3001 (1)_obj1924.png,False
K1_Fe2O3001 (1)_obj1925.png,True
K1_Fe2O3001 (1)_obj1926.png,False
K1_Fe2O3001 (1)_obj1927.png,False
K1_Fe2O3001 (1)_obj1928.png,False
K1_Fe2O3001 (1)_obj1929.png,False
K1_Fe2O3001 (1)_obj1930.png,False
K1_Fe2O3001 (1)_obj1931.png,False
K1_Fe2O3001 (1)_obj1932.png,False
K1_Fe2O3001 (1)_obj1933.png,False
K1_Fe2O3001 (1)_obj1934.png,False
K1_Fe2O3001 (1)_obj1935.png,False
K1_Fe2O3001 (1)_obj1936.png,False
K1_Fe2O3001 (1)_obj1937.png,False
K1_Fe2O3001 (1)_obj1938.png,False
K1_Fe2O3001 (1)_obj1939.png,False
K1_Fe2O3001 (1)_obj1940.png,False
K1_Fe2O3001 (1)_obj1941.png,False
K1_Fe2O3001 (1)_obj1942.png,False
K1_Fe2O3001 (1)_obj1943.png,False
K1_Fe2O3001 (1)_obj1944.png,False
K1_Fe2O3001 (1)_obj1945.png,False
K1_Fe2O3001 (1)_obj1946.png,False
K1_Fe2O3001 (1)_obj1947.png,False
K1_Fe2O3001 (1)_obj1948.png,True
K1_Fe2O3001 (1)_obj1949.png,False
K1_Fe2O3001 (1)_obj1950.png,True
K1_Fe2O3001 (1)_obj1951.png,True
K1_Fe2O3001 (1)_obj1952.png,False
K1_Fe2O3001 (1)_obj1953.png,False
K1_Fe2O3001 (1)_obj1954.png,False
K1_Fe2O3001 (1)_obj1955.png,False
K1_Fe2O3001 (1)_obj1956.png,False
K1_Fe2O3001 (1)_obj1957.png,False
K1_Fe2O3001 (1)_obj1958.png,False
K1_Fe2O3001 (1)_obj1959.png,False
K1_Fe2O3001 (1)_obj1960.png,False
K1_Fe2O3001 (1)_obj1961.png,False
K1_Fe2O3001 (1)_obj1962.png,False
K1_Fe2O3001 (1)_obj1963.png,False
K1_Fe2O3001 (1)_obj1964.png,False
K1_Fe2O3001 (1)_obj1965.png,True
K1_Fe2O3001 (1)_obj1966.png,False
K1_Fe2O3001 (1)_obj1967.png,False
K1_Fe2O3001 (1)_obj1968.png,False
K1_Fe2O3001 (1)_obj1969.png,False
K1_Fe2O3001 (1)_obj1970.png,False
K1_Fe2O3001 (1)_obj1971.png,False
K1_Fe2O3001 (1)_obj1972.png,False
K1_Fe2O3001 (1)_obj1973.png,False
K1_Fe2O3001 (1)_obj1974.png,False
K1_Fe2O3001 (1)_obj1975.png,False
K1_Fe2O3001 (1)_obj1976.png,False
K1_Fe2O3001 (1)_obj1977.png,False
K1_Fe2O3001 (1)_obj1978.png,True
K1_Fe2O3001 (1)_obj1979.png,True
K1_Fe2O3001 (1)_obj1980.png,False
K1_Fe2O3001 (1)_obj1981.png,False
K1_Fe2O3001 (1)_obj1982.png,False
K1_Fe2O3001 (1)_obj1983.png,False
K1_Fe2O3001 (1)_obj1984.png,True
K1_Fe2O3001 (1)_obj1985.png,False
K1_Fe2O3001 (1)_obj1986.png,False
K1_Fe2O3001 (1)_obj1987.png,False
K1_Fe2O3001 (1)_obj1988.png,False
K1_Fe2O3001 (1)_obj1989.png,False
K1_Fe2O3001 (1)_obj1990.png,True
K1_Fe2O3001 (1)_obj1991.png,False
K1_Fe2O3001 (1)_obj1992.png,False
K1_Fe2O3001 (1)_obj1993.png,False
K1_Fe2O3001 (1)_obj1994.png,False
K1_Fe2O3001 (1)_obj1995.png,False
K1_Fe2O3001 (1)_obj1996.png,True
K1_Fe2O3001 (1)_obj1997.png,True
K1_Fe2O3001 (1)_obj1998.png,False
K1_Fe2O3001 (1)_obj1999.png,False
K1_Fe2O3001 (1)_obj2000.png,False
K1_Fe2O3001 (1)_obj2001.png,False
K1_Fe2O3001 (1)_obj2002.png,True
K1_Fe2O3001 (1)_obj2003.png,True
K1_Fe2O3001 (1)_obj2004.png,False
K1_Fe2O3001 (1)_obj2005.png,False
K1_Fe2O3001 (1)_obj2006.png,False
K1_Fe2O3001 (1)_obj2007.png,False
K1_Fe2O3001 (1)_obj2008.png,False
K1_Fe2O3001 (1)_obj2009.png,False
K1_Fe2O3001 (1)_obj2010.png,False
K1_Fe2O3001 (1)_obj2011.png,False
K1_Fe2O3001 (1)_obj2012.png,False
K1_Fe2O3001 (1)_obj2013.png,False
K1_Fe2O3001 (1)_obj2014.png,False
K1_Fe2O3001 (1)_obj2015.png,True
K1_Fe2O3001 (1)_obj2016.png,False
K1_Fe2O3001 (1)_obj2017.png,False
K1_Fe2O3001 (1)_obj2018.png,False
K1_Fe2O3001 (1)_obj2019.png,False
K1_Fe2O3001 (1)_obj2020.png,False
K1_Fe2O3001 (1)_obj2021.png,True
K1_Fe2O3001 (1)_obj2022.png,False
K1_Fe2O3001 (1)_obj2023.png,True
K1_Fe2O3001 (1)_obj2024.png,True
K1_Fe2O3001 (1)_obj2025.png,False
K1_Fe2O3001 (1)_obj2026.png,True
K1_Fe2O3001 (1)_obj2027.png,False
K1_Fe2O3001 (1)_obj2028.png,False
K1_Fe2O3001 (1)_obj2029.png,False
K1_Fe2O3001 (1)_obj2030.png,False
K1_Fe2O3001 (1)_obj2031.png,False
K1_Fe2O3001 (1)_obj2032.png,False
K1_Fe2O3001 (1)_obj2033.png,False
K1_Fe2O3001 (1)_obj2034.png,False
K1_Fe2O3001 (1)_obj2035.png,False
K1_Fe2O3001 (1)_obj2036.png,False
K1_Fe2O3001 (1)_obj2037.png,False
K1_Fe2O3001 (1)_obj2038.png,False
K1_Fe2O3001 (1)_obj2039.png,False
K1_Fe2O3001 (1)_obj2040.png,False
K1_Fe2O3001 (1)_obj2041.png,False
K1_Fe2O3001 (1)_obj2042.png,False
K1_Fe2O3001 (1)_obj2043.png,True
K1_Fe2O3001 (1)_obj2044.png,False
K1_Fe2O3001 (1)_obj2045.png,False
K1_Fe2O3001 (1)_obj2046.png,False
K1_Fe2O3001 (1)_obj2047.png,False
