id,path,x,y,w,h,xc,yc
290,collembolas/C1_1_Fe2O3002_c_290.jpg,6542,4270,156,149,6620.0,4344.5
291,collembolas/C1_1_Fe2O3002_c_291.jpg,6616,4312,202,110,6717.0,4367.0
292,collembolas/C1_1_Fe2O3002_c_292.jpg,6423,4394,102,112,6474.0,4450.0
293,collembolas/C1_1_Fe2O3002_c_293.jpg,6438,4440,110,100,6493.0,4490.0
294,collembolas/C1_1_Fe2O3002_c_294.jpg,6075,4443,207,130,6178.5,4508.0
295,collembolas/C1_1_Fe2O3002_c_295.jpg,6192,4476,152,97,6268.0,4524.5
296,collembolas/C1_1_Fe2O3002_c_296.jpg,6498,4390,140,216,6568.0,4498.0
297,collembolas/C1_1_Fe2O3002_c_297.jpg,6924,4305,94,100,6971.0,4355.0
298,collembolas/C1_1_Fe2O3002_c_298.jpg,7555,4164,204,159,7657.0,4243.5
299,collembolas/C1_1_Fe2O3002_c_299.jpg,7531,4224,184,105,7623.0,4276.5
300,collembolas/C1_1_Fe2O3002_c_300.jpg,7733,4221,224,65,7845.0,4253.5
301,collembolas/C1_1_Fe2O3002_c_301.jpg,7739,4287,161,38,7819.5,4306.0
302,collembolas/C1_1_Fe2O3002_c_302.jpg,7602,4314,189,144,7696.5,4386.0
303,collembolas/C1_1_Fe2O3002_c_303.jpg,7343,4263,33,115,7359.5,4320.5
304,collembolas/C1_1_Fe2O3002_c_304.jpg,7167,4297,177,112,7255.5,4353.0
305,collembolas/C1_1_Fe2O3002_c_305.jpg,7781,4348,124,115,7843.0,4405.5
306,collembolas/C1_1_Fe2O3002_c_306.jpg,8217,4221,142,181,8288.0,4311.5
307,collembolas/C1_1_Fe2O3002_c_307.jpg,7879,4450,241,72,7999.5,4486.0
308,collembolas/C1_1_Fe2O3002_c_308.jpg,9050,4289,92,129,9096.0,4353.5
309,collembolas/C1_1_Fe2O3002_c_309.jpg,9115,4391,120,139,9175.0,4460.5
310,collembolas/C1_1_Fe2O3002_c_310.jpg,9406,4428,174,202,9493.0,4529.0
311,collembolas/C1_1_Fe2O3002_c_311.jpg,9739,4657,40,85,9759.0,4699.5
312,collembolas/C1_1_Fe2O3002_c_312.jpg,9117,4506,179,75,9206.5,4543.5
313,collembolas/C1_1_Fe2O3002_c_313.jpg,9277,4537,79,177,9316.5,4625.5
314,collembolas/C1_1_Fe2O3002_c_314.jpg,9329,4719,156,95,9407.0,4766.5
315,collembolas/C1_1_Fe2O3002_c_315.jpg,9140,4634,80,134,9180.0,4701.0
316,collembolas/C1_1_Fe2O3002_c_316.jpg,8826,4500,147,134,8899.5,4567.0
317,collembolas/C1_1_Fe2O3002_c_317.jpg,8622,4455,80,167,8662.0,4538.5
318,collembolas/C1_1_Fe2O3002_c_318.jpg,8546,4470,117,169,8604.5,4554.5
319,collembolas/C1_1_Fe2O3002_c_319.jpg,8531,4508,45,179,8553.5,4597.5
320,collembolas/C1_1_Fe2O3002_c_320.jpg,3655,5007,229,120,3769.5,5067.0
321,collembolas/C1_1_Fe2O3002_c_321.jpg,3727,5092,110,99,3782.0,5141.5
322,collembolas/C1_1_Fe2O3002_c_322.jpg,3889,5092,97,50,3937.5,5117.0
323,collembolas/C1_1_Fe2O3002_c_323.jpg,3951,5011,109,60,4005.5,5041.0
324,collembolas/C1_1_Fe2O3002_c_324.jpg,4174,4956,122,104,4235.0,5008.0
325,collembolas/C1_1_Fe2O3002_c_325.jpg,4271,4950,104,52,4323.0,4976.0
326,collembolas/C1_1_Fe2O3002_c_326.jpg,4251,4901,145,84,4323.5,4943.0
327,collembolas/C1_1_Fe2O3002_c_327.jpg,4346,4894,234,117,4463.0,4952.5
328,collembolas/C1_1_Fe2O3002_c_328.jpg,4323,4863,162,60,4404.0,4893.0
329,collembolas/C1_1_Fe2O3002_c_329.jpg,4978,4921,79,97,5017.5,4969.5
330,collembolas/C1_1_Fe2O3002_c_330.jpg,5043,4950,80,224,5083.0,5062.0
331,collembolas/C1_1_Fe2O3002_c_331.jpg,5126,5035,150,184,5201.0,5127.0
332,collembolas/C1_1_Fe2O3002_c_332.jpg,5458,4855,52,144,5484.0,4927.0
333,collembolas/C1_1_Fe2O3002_c_333.jpg,5493,4651,72,112,5529.0,4707.0
334,collembolas/C1_1_Fe2O3002_c_334.jpg,5752,4629,161,117,5832.5,4687.5
335,collembolas/C1_1_Fe2O3002_c_335.jpg,6045,4548,99,132,6094.5,4614.0
336,collembolas/C1_1_Fe2O3002_c_336.jpg,5908,4695,69,65,5942.5,4727.5
337,collembolas/C1_1_Fe2O3002_c_337.jpg,5993,4662,140,130,6063.0,4727.0
338,collembolas/C1_1_Fe2O3002_c_338.jpg,6092,4625,135,45,6159.5,4647.5
339,collembolas/C1_1_Fe2O3002_c_339.jpg,6123,4567,184,89,6215.0,4611.5
340,collembolas/C1_1_Fe2O3002_c_340.jpg,6294,4511,120,206,6354.0,4614.0
341,collembolas/C1_1_Fe2O3002_c_341.jpg,6272,4615,119,159,6331.5,4694.5
342,collembolas/C1_1_Fe2O3002_c_342.jpg,6255,4677,189,154,6349.5,4754.0
343,collembolas/C1_1_Fe2O3002_c_343.jpg,6209,4672,89,114,6253.5,4729.0
344,collembolas/C1_1_Fe2O3002_c_344.jpg,6053,4809,119,140,6112.5,4879.0
345,collembolas/C1_1_Fe2O3002_c_345.jpg,6486,4647,75,154,6523.5,4724.0
346,collembolas/C1_1_Fe2O3002_c_346.jpg,6616,4620,55,120,6643.5,4680.0
347,collembolas/C1_1_Fe2O3002_c_347.jpg,6674,4590,87,60,6717.5,4620.0
348,collembolas/C1_1_Fe2O3002_c_348.jpg,6766,4435,22,72,6777.0,4471.0
349,collembolas/C1_1_Fe2O3002_c_349.jpg,6769,4423,207,110,6872.5,4478.0
350,collembolas/C1_1_Fe2O3002_c_350.jpg,6959,4408,99,37,7008.5,4426.5
351,collembolas/C1_1_Fe2O3002_c_351.jpg,6971,4374,124,159,7033.0,4453.5
352,collembolas/C1_1_Fe2O3002_c_352.jpg,7058,4381,115,169,7115.5,4465.5
353,collembolas/C1_1_Fe2O3002_c_353.jpg,6871,4535,236,52,6989.0,4561.0
354,collembolas/C1_1_Fe2O3002_c_354.jpg,7028,4577,55,23,7055.5,4588.5
355,collembolas/C1_1_Fe2O3002_c_355.jpg,7023,4525,187,117,7116.5,4583.5
356,collembolas/C1_1_Fe2O3002_c_356.jpg,7247,4515,156,140,7325.0,4585.0
357,collembolas/C1_1_Fe2O3002_c_357.jpg,7371,4460,52,135,7397.0,4527.5
358,collembolas/C1_1_Fe2O3002_c_358.jpg,7399,4506,47,124,7422.5,4568.0
359,collembolas/C1_1_Fe2O3002_c_359.jpg,7234,4619,212,75,7340.0,4656.5
360,collembolas/C1_1_Fe2O3002_c_360.jpg,7269,4680,47,18,7292.5,4689.0
361,collembolas/C1_1_Fe2O3002_c_361.jpg,7302,4661,144,72,7374.0,4697.0
362,collembolas/C1_1_Fe2O3002_c_362.jpg,7431,4617,236,120,7549.0,4677.0
363,collembolas/C1_1_Fe2O3002_c_363.jpg,8119,4619,112,132,8175.0,4685.0
364,collembolas/C1_1_Fe2O3002_c_364.jpg,7000,4680,124,70,7062.0,4715.0
365,collembolas/C1_1_Fe2O3002_c_365.jpg,7407,4731,171,85,7492.5,4773.5
366,collembolas/C1_1_Fe2O3002_c_366.jpg,7503,4781,202,85,7604.0,4823.5
367,collembolas/C1_1_Fe2O3002_c_367.jpg,7747,4732,181,152,7837.5,4808.0
368,collembolas/C1_1_Fe2O3002_c_368.jpg,7866,4736,89,120,7910.5,4796.0
369,collembolas/C1_1_Fe2O3002_c_369.jpg,7744,4791,100,102,7794.0,4842.0
370,collembolas/C1_1_Fe2O3002_c_370.jpg,8050,4754,161,147,8130.5,4827.5
371,collembolas/C1_1_Fe2O3002_c_371.jpg,8561,4645,64,204,8593.0,4747.0
372,collembolas/C1_1_Fe2O3002_c_372.jpg,8242,4881,70,112,8277.0,4937.0
373,collembolas/C1_1_Fe2O3002_c_373.jpg,8490,4789,94,171,8537.0,4874.5
374,collembolas/C1_1_Fe2O3002_c_374.jpg,8804,4851,159,57,8883.5,4879.5
375,collembolas/C1_1_Fe2O3002_c_375.jpg,8834,4702,65,144,8866.5,4774.0
376,collembolas/C1_1_Fe2O3002_c_376.jpg,8892,4659,42,92,8913.0,4705.0
377,collembolas/C1_1_Fe2O3002_c_377.jpg,8936,4608,55,144,8963.5,4680.0
378,collembolas/C1_1_Fe2O3002_c_378.jpg,10015,4902,85,120,10057.5,4962.0
379,collembolas/C1_1_Fe2O3002_c_379.jpg,9660,5277,149,94,9734.5,5324.0
380,collembolas/C1_1_Fe2O3002_c_380.jpg,9537,5338,159,107,9616.5,5391.5
381,collembolas/C1_1_Fe2O3002_c_381.jpg,9178,5411,90,191,9223.0,5506.5
382,collembolas/C1_1_Fe2O3002_c_382.jpg,9020,5157,127,60,9083.5,5187.0
383,collembolas/C1_1_Fe2O3002_c_383.jpg,9075,5207,152,59,9151.0,5236.5
384,collembolas/C1_1_Fe2O3002_c_384.jpg,9073,5236,80,99,9113.0,5285.5
385,collembolas/C1_1_Fe2O3002_c_385.jpg,8921,5169,169,115,9005.5,5226.5
386,collembolas/C1_1_Fe2O3002_c_386.jpg,8873,5244,167,115,8956.5,5301.5
387,collembolas/C1_1_Fe2O3002_c_387.jpg,8872,5155,69,137,8906.5,5223.5
388,collembolas/C1_1_Fe2O3002_c_388.jpg,8807,5326,172,122,8893.0,5387.0
389,collembolas/C1_1_Fe2O3002_c_389.jpg,9038,5565,157,74,9116.5,5602.0
390,collembolas/C1_1_Fe2O3002_c_390.jpg,9033,5644,204,75,9135.0,5681.5
391,collembolas/C1_1_Fe2O3002_c_391.jpg,9446,6041,92,92,9492.0,6087.0
392,collembolas/C1_1_Fe2O3002_c_392.jpg,8998,6000,114,99,9055.0,6049.5
393,collembolas/C1_1_Fe2O3002_c_393.jpg,8576,5573,217,142,8684.5,5644.0
394,collembolas/C1_1_Fe2O3002_c_394.jpg,8575,5225,67,192,8608.5,5321.0
395,collembolas/C1_1_Fe2O3002_c_395.jpg,8364,5256,104,115,8416.0,5313.5
396,collembolas/C1_1_Fe2O3002_c_396.jpg,8321,5026,38,196,8340.0,5124.0
397,collembolas/C1_1_Fe2O3002_c_397.jpg,8199,5065,97,120,8247.5,5125.0
398,collembolas/C1_1_Fe2O3002_c_398.jpg,8270,5239,80,209,8310.0,5343.5
399,collembolas/C1_1_Fe2O3002_c_399.jpg,8125,5363,149,62,8199.5,5394.0
400,collembolas/C1_1_Fe2O3002_c_400.jpg,8267,5416,64,125,8299.0,5478.5
401,collembolas/C1_1_Fe2O3002_c_401.jpg,8225,5450,100,135,8275.0,5517.5
402,collembolas/C1_1_Fe2O3002_c_402.jpg,7951,5286,127,261,8014.5,5416.5
403,collembolas/C1_1_Fe2O3002_c_403.jpg,7689,5249,254,110,7816.0,5304.0
404,collembolas/C1_1_Fe2O3002_c_404.jpg,7673,5197,140,92,7743.0,5243.0
405,collembolas/C1_1_Fe2O3002_c_405.jpg,7817,4976,206,67,7920.0,5009.5
406,collembolas/C1_1_Fe2O3002_c_406.jpg,7765,4873,125,124,7827.5,4935.0
407,collembolas/C1_1_Fe2O3002_c_407.jpg,7689,4838,64,214,7721.0,4945.0
408,collembolas/C1_1_Fe2O3002_c_408.jpg,7662,4876,28,134,7676.0,4943.0
409,collembolas/C1_1_Fe2O3002_c_409.jpg,7695,5053,94,120,7742.0,5113.0
410,collembolas/C1_1_Fe2O3002_c_410.jpg,7645,4985,55,124,7672.5,5047.0
411,collembolas/C1_1_Fe2O3002_c_411.jpg,7673,5112,120,104,7733.0,5164.0
412,collembolas/C1_1_Fe2O3002_c_412.jpg,7610,5082,137,152,7678.5,5158.0
413,collembolas/C1_1_Fe2O3002_c_413.jpg,7550,5363,89,115,7594.5,5420.5
414,collembolas/C1_1_Fe2O3002_c_414.jpg,7565,5486,112,124,7621.0,5548.0
415,collembolas/C1_1_Fe2O3002_c_415.jpg,7418,5042,145,70,7490.5,5077.0
416,collembolas/C1_1_Fe2O3002_c_416.jpg,7187,4956,124,55,7249.0,4983.5
417,collembolas/C1_1_Fe2O3002_c_417.jpg,7006,4821,65,97,7038.5,4869.5
418,collembolas/C1_1_Fe2O3002_c_418.jpg,6740,4687,62,197,6771.0,4785.5
419,collembolas/C1_1_Fe2O3002_c_419.jpg,6572,4781,72,75,6608.0,4818.5
420,collembolas/C1_1_Fe2O3002_c_420.jpg,6578,4814,82,84,6619.0,4856.0
421,collembolas/C1_1_Fe2O3002_c_421.jpg,6505,4825,70,50,6540.0,4850.0
422,collembolas/C1_1_Fe2O3002_c_422.jpg,6503,4903,110,82,6558.0,4944.0
423,collembolas/C1_1_Fe2O3002_c_423.jpg,6263,4965,120,80,6323.0,5005.0
424,collembolas/C1_1_Fe2O3002_c_424.jpg,6709,4892,89,67,6753.5,4925.5
425,collembolas/C1_1_Fe2O3002_c_425.jpg,6613,4975,109,57,6667.5,5003.5
426,collembolas/C1_1_Fe2O3002_c_426.jpg,6704,4963,69,100,6738.5,5013.0
427,collembolas/C1_1_Fe2O3002_c_427.jpg,6774,4893,119,127,6833.5,4956.5
428,collembolas/C1_1_Fe2O3002_c_428.jpg,6857,4893,97,90,6905.5,4938.0
429,collembolas/C1_1_Fe2O3002_c_429.jpg,7023,4991,137,181,7091.5,5081.5
430,collembolas/C1_1_Fe2O3002_c_430.jpg,6806,5000,135,150,6873.5,5075.0
431,collembolas/C1_1_Fe2O3002_c_431.jpg,6772,5058,69,137,6806.5,5126.5
432,collembolas/C1_1_Fe2O3002_c_432.jpg,6294,5043,42,89,6315.0,5087.5
433,collembolas/C1_1_Fe2O3002_c_433.jpg,6331,5058,184,64,6423.0,5090.0
434,collembolas/C1_1_Fe2O3002_c_434.jpg,6311,5103,139,55,6380.5,5130.5
435,collembolas/C1_1_Fe2O3002_c_435.jpg,6754,5106,60,172,6784.0,5192.0
436,collembolas/C1_1_Fe2O3002_c_436.jpg,6831,5202,179,54,6920.5,5229.0
437,collembolas/C1_1_Fe2O3002_c_437.jpg,6797,5244,157,55,6875.5,5271.5
438,collembolas/C1_1_Fe2O3002_c_438.jpg,7185,5154,184,114,7277.0,5211.0
439,collembolas/C1_1_Fe2O3002_c_439.jpg,6976,5261,57,102,7004.5,5312.0
440,collembolas/C1_1_Fe2O3002_c_440.jpg,7009,5281,97,57,7057.5,5309.5
441,collembolas/C1_1_Fe2O3002_c_441.jpg,7129,5239,214,67,7236.0,5272.5
442,collembolas/C1_1_Fe2O3002_c_442.jpg,5774,4804,54,110,5801.0,4859.0
443,collembolas/C1_1_Fe2O3002_c_443.jpg,5707,4891,99,140,5756.5,4961.0
444,collembolas/C1_1_Fe2O3002_c_444.jpg,5622,4940,114,90,5679.0,4985.0
445,collembolas/C1_1_Fe2O3002_c_445.jpg,5567,5001,164,147,5649.0,5074.5
446,collembolas/C1_1_Fe2O3002_c_446.jpg,5841,5095,112,137,5897.0,5163.5
447,collembolas/C1_1_Fe2O3002_c_447.jpg,2986,5664,145,87,3058.5,5707.5
448,collembolas/C1_1_Fe2O3002_c_448.jpg,3075,5490,137,70,3143.5,5525.0
449,collembolas/C1_1_Fe2O3002_c_449.jpg,3180,5274,122,119,3241.0,5333.5
450,collembolas/C1_1_Fe2O3002_c_450.jpg,3588,5343,107,186,3641.5,5436.0
451,collembolas/C1_1_Fe2O3002_c_451.jpg,4075,5313,55,192,4102.5,5409.0
452,collembolas/C1_1_Fe2O3002_c_452.jpg,3978,5301,117,127,4036.5,5364.5
453,collembolas/C1_1_Fe2O3002_c_453.jpg,3936,5429,124,95,3998.0,5476.5
454,collembolas/C1_1_Fe2O3002_c_454.jpg,3597,5697,107,164,3650.5,5779.0
455,collembolas/C1_1_Fe2O3002_c_455.jpg,3615,5782,109,162,3669.5,5863.0
456,collembolas/C1_1_Fe2O3002_c_456.jpg,3856,5717,64,147,3888.0,5790.5
457,collembolas/C1_1_Fe2O3002_c_457.jpg,4717,5383,85,89,4759.5,5427.5
458,collembolas/C1_1_Fe2O3002_c_458.jpg,4764,5383,60,90,4794.0,5428.0
459,collembolas/C1_1_Fe2O3002_c_459.jpg,5136,5316,115,112,5193.5,5372.0
460,collembolas/C1_1_Fe2O3002_c_460.jpg,5506,5284,57,77,5534.5,5322.5
461,collembolas/C1_1_Fe2O3002_c_461.jpg,5799,5269,107,52,5852.5,5295.0
462,collembolas/C1_1_Fe2O3002_c_462.jpg,6388,5301,59,122,6417.5,5362.0
463,collembolas/C1_1_Fe2O3002_c_463.jpg,6421,5352,43,62,6442.5,5383.0
464,collembolas/C1_1_Fe2O3002_c_464.jpg,6292,5401,75,199,6329.5,5500.5
465,collembolas/C1_1_Fe2O3002_c_465.jpg,7005,5426,84,154,7047.0,5503.0
466,collembolas/C1_1_Fe2O3002_c_466.jpg,7075,5466,69,194,7109.5,5563.0
467,collembolas/C1_1_Fe2O3002_c_467.jpg,7122,5453,33,107,7138.5,5506.5
468,collembolas/C1_1_Fe2O3002_c_468.jpg,7391,5545,140,45,7461.0,5567.5
469,collembolas/C1_1_Fe2O3002_c_469.jpg,7545,5603,172,99,7631.0,5652.5
470,collembolas/C1_1_Fe2O3002_c_470.jpg,7510,5662,125,156,7572.5,5740.0
471,collembolas/C1_1_Fe2O3002_c_471.jpg,7056,5582,97,181,7104.5,5672.5
472,collembolas/C1_1_Fe2O3002_c_472.jpg,7136,5670,127,62,7199.5,5701.0
473,collembolas/C1_1_Fe2O3002_c_473.jpg,7301,5717,142,109,7372.0,5771.5
474,collembolas/C1_1_Fe2O3002_c_474.jpg,7603,5903,186,114,7696.0,5960.0
475,collembolas/C1_1_Fe2O3002_c_475.jpg,8025,5699,156,194,8103.0,5796.0
476,collembolas/C1_1_Fe2O3002_c_476.jpg,8471,5607,150,144,8546.0,5679.0
477,collembolas/C1_1_Fe2O3002_c_477.jpg,8572,5657,134,54,8639.0,5684.0
478,collembolas/C1_1_Fe2O3002_c_478.jpg,8518,5909,144,57,8590.0,5937.5
479,collembolas/C1_1_Fe2O3002_c_479.jpg,8000,5933,161,186,8080.5,6026.0
480,collembolas/C1_1_Fe2O3002_c_480.jpg,8023,6118,209,95,8127.5,6165.5
481,collembolas/C1_1_Fe2O3002_c_481.jpg,8332,5970,109,189,8386.5,6064.5
482,collembolas/C1_1_Fe2O3002_c_482.jpg,8436,5961,209,79,8540.5,6000.5
483,collembolas/C1_1_Fe2O3002_c_483.jpg,8419,6021,129,42,8483.5,6042.0
484,collembolas/C1_1_Fe2O3002_c_484.jpg,8372,6046,206,89,8475.0,6090.5
485,collembolas/C1_1_Fe2O3002_c_485.jpg,8505,6118,152,82,8581.0,6159.0
486,collembolas/C1_1_Fe2O3002_c_486.jpg,8543,6169,122,196,8604.0,6267.0
487,collembolas/C1_1_Fe2O3002_c_487.jpg,8207,6250,60,115,8237.0,6307.5
488,collembolas/C1_1_Fe2O3002_c_488.jpg,9073,6508,177,99,9161.5,6557.5
489,collembolas/C1_1_Fe2O3002_c_489.jpg,8496,6470,59,125,8525.5,6532.5
490,collembolas/C1_1_Fe2O3002_c_490.jpg,7953,6538,112,134,8009.0,6605.0
491,collembolas/C1_1_Fe2O3002_c_491.jpg,7990,6662,137,166,8058.5,6745.0
492,collembolas/C1_1_Fe2O3002_c_492.jpg,8088,6689,50,80,8113.0,6729.0
493,collembolas/C1_1_Fe2O3002_c_493.jpg,8013,6792,192,172,8109.0,6878.0
494,collembolas/C1_1_Fe2O3002_c_494.jpg,7851,6933,87,132,7894.5,6999.0
495,collembolas/C1_1_Fe2O3002_c_495.jpg,7520,6405,142,62,7591.0,6436.0
496,collembolas/C1_1_Fe2O3002_c_496.jpg,4491,6125,110,84,4546.0,6167.0
497,collembolas/C1_1_Fe2O3002_c_497.jpg,4687,5911,42,97,4708.0,5959.5
498,collembolas/C1_1_Fe2O3002_c_498.jpg,4725,5868,33,112,4741.5,5924.0
499,collembolas/C1_1_Fe2O3002_c_499.jpg,4876,5784,144,45,4948.0,5806.5
500,collembolas/C1_1_Fe2O3002_c_500.jpg,5105,5515,64,107,5137.0,5568.5
501,collembolas/C1_1_Fe2O3002_c_501.jpg,5179,5655,57,140,5207.5,5725.0
502,collembolas/C1_1_Fe2O3002_c_502.jpg,5239,5719,60,150,5269.0,5794.0
503,collembolas/C1_1_Fe2O3002_c_503.jpg,5321,5588,105,52,5373.5,5614.0
504,collembolas/C1_1_Fe2O3002_c_504.jpg,5562,5842,176,104,5650.0,5894.0
505,collembolas/C1_1_Fe2O3002_c_505.jpg,5759,5654,45,149,5781.5,5728.5
506,collembolas/C1_1_Fe2O3002_c_506.jpg,5831,5667,134,92,5898.0,5713.0
507,collembolas/C1_1_Fe2O3002_c_507.jpg,6227,5618,127,184,6290.5,5710.0
508,collembolas/C1_1_Fe2O3002_c_508.jpg,6424,5615,80,174,6464.0,5702.0
509,collembolas/C1_1_Fe2O3002_c_509.jpg,6112,5806,154,114,6189.0,5863.0
510,collembolas/C1_1_Fe2O3002_c_510.jpg,6145,5896,189,67,6239.5,5929.5
511,collembolas/C1_1_Fe2O3002_c_511.jpg,6674,5735,95,135,6721.5,5802.5
512,collembolas/C1_1_Fe2O3002_c_512.jpg,6742,5657,110,196,6797.0,5755.0
513,collembolas/C1_1_Fe2O3002_c_513.jpg,6903,5772,142,60,6974.0,5802.0
514,collembolas/C1_1_Fe2O3002_c_514.jpg,7018,5811,59,147,7047.5,5884.5
515,collembolas/C1_1_Fe2O3002_c_515.jpg,7381,5884,87,100,7424.5,5934.0
516,collembolas/C1_1_Fe2O3002_c_516.jpg,6906,6080,79,67,6945.5,6113.5
517,collembolas/C1_1_Fe2O3002_c_517.jpg,6921,6033,104,137,6973.0,6101.5
518,collembolas/C1_1_Fe2O3002_c_518.jpg,7175,6015,157,150,7253.5,6090.0
519,collembolas/C1_1_Fe2O3002_c_519.jpg,7193,6150,194,112,7290.0,6206.0
520,collembolas/C1_1_Fe2O3002_c_520.jpg,7319,6369,117,38,7377.5,6388.0
521,collembolas/C1_1_Fe2O3002_c_521.jpg,5761,6041,135,172,5828.5,6127.0
522,collembolas/C1_1_Fe2O3002_c_522.jpg,6207,6078,37,48,6225.5,6102.0
523,collembolas/C1_1_Fe2O3002_c_523.jpg,6060,6097,102,97,6111.0,6145.5
524,collembolas/C1_1_Fe2O3002_c_524.jpg,6060,6185,84,52,6102.0,6211.0
525,collembolas/C1_1_Fe2O3002_c_525.jpg,5939,6225,125,70,6001.5,6260.0
526,collembolas/C1_1_Fe2O3002_c_526.jpg,5722,6204,261,105,5852.5,6256.5
527,collembolas/C1_1_Fe2O3002_c_527.jpg,5538,6250,174,102,5625.0,6301.0
528,collembolas/C1_1_Fe2O3002_c_528.jpg,5461,6281,54,75,5488.0,6318.5
529,collembolas/C1_1_Fe2O3002_c_529.jpg,1154,6321,77,40,1192.5,6341.0
530,collembolas/C1_1_Fe2O3002_c_530.jpg,2044,6343,42,50,2065.0,6368.0
531,collembolas/C1_1_Fe2O3002_c_531.jpg,2896,6292,105,45,2948.5,6314.5
532,collembolas/C1_1_Fe2O3002_c_532.jpg,4167,6321,192,237,4263.0,6439.5
533,collembolas/C1_1_Fe2O3002_c_533.jpg,4313,6562,125,74,4375.5,6599.0
534,collembolas/C1_1_Fe2O3002_c_534.jpg,4541,6394,179,59,4630.5,6423.5
535,collembolas/C1_1_Fe2O3002_c_535.jpg,4702,6515,130,70,4767.0,6550.0
536,collembolas/C1_1_Fe2O3002_c_536.jpg,5055,6556,122,94,5116.0,6603.0
537,collembolas/C1_1_Fe2O3002_c_537.jpg,5215,6573,79,144,5254.5,6645.0
538,collembolas/C1_1_Fe2O3002_c_538.jpg,5352,6460,90,112,5397.0,6516.0
539,collembolas/C1_1_Fe2O3002_c_539.jpg,5986,6563,161,125,6066.5,6625.5
540,collembolas/C1_1_Fe2O3002_c_540.jpg,6423,6551,84,167,6465.0,6634.5
541,collembolas/C1_1_Fe2O3002_c_541.jpg,6540,6424,135,139,6607.5,6493.5
542,collembolas/C1_1_Fe2O3002_c_542.jpg,6749,6538,70,177,6784.0,6626.5
543,collembolas/C1_1_Fe2O3002_c_543.jpg,6812,6553,176,110,6900.0,6608.0
544,collembolas/C1_1_Fe2O3002_c_544.jpg,6994,6422,70,182,7029.0,6513.0
545,collembolas/C1_1_Fe2O3002_c_545.jpg,6934,6428,79,159,6973.5,6507.5
546,collembolas/C1_1_Fe2O3002_c_546.jpg,6859,6615,85,38,6901.5,6634.0
547,collembolas/C1_1_Fe2O3002_c_547.jpg,6762,6648,161,102,6842.5,6699.0
548,collembolas/C1_1_Fe2O3002_c_548.jpg,6888,6622,161,122,6968.5,6683.0
549,collembolas/C1_1_Fe2O3002_c_549.jpg,7175,6646,89,140,7219.5,6716.0
550,collembolas/C1_1_Fe2O3002_c_550.jpg,7172,6560,147,85,7245.5,6602.5
551,collembolas/C1_1_Fe2O3002_c_551.jpg,7217,6602,130,75,7282.0,6639.5
552,collembolas/C1_1_Fe2O3002_c_552.jpg,7635,7250,54,75,7662.0,7287.5
553,collembolas/C1_1_Fe2O3002_c_553.jpg,6664,6864,104,114,6716.0,6921.0
554,collembolas/C1_1_Fe2O3002_c_554.jpg,5946,6697,105,55,5998.5,6724.5
555,collembolas/C1_1_Fe2O3002_c_555.jpg,6215,7028,191,55,6310.5,7055.5
556,collembolas/C1_1_Fe2O3002_c_556.jpg,6123,7080,209,145,6227.5,7152.5
557,collembolas/C1_1_Fe2O3002_c_557.jpg,5913,7117,75,169,5950.5,7201.5
558,collembolas/C1_1_Fe2O3002_c_558.jpg,6117,7209,74,150,6154.0,7284.0
559,collembolas/C1_1_Fe2O3002_c_559.jpg,5566,7367,110,179,5621.0,7456.5
560,collembolas/C1_1_Fe2O3002_c_560.jpg,5636,7245,48,104,5660.0,7297.0
561,collembolas/C1_1_Fe2O3002_c_561.jpg,5458,7282,191,199,5553.5,7381.5
562,collembolas/C1_1_Fe2O3002_c_562.jpg,5393,6762,38,77,5412.0,6800.5
563,collembolas/C1_1_Fe2O3002_c_563.jpg,5341,6866,105,74,5393.5,6903.0
564,collembolas/C1_1_Fe2O3002_c_564.jpg,4140,7083,69,54,4174.5,7110.0
565,collembolas/C1_1_Fe2O3002_c_565.jpg,3441,7085,50,152,3466.0,7161.0
566,collembolas/C1_1_Fe2O3002_c_566.jpg,2450,7214,45,109,2472.5,7268.5
567,collembolas/C1_1_Fe2O3002_c_567.jpg,1134,7078,105,48,1186.5,7102.0
568,collembolas/C1_1_Fe2O3002_c_568.jpg,2299,3936,59,38,2328.5,3955.0
569,collembolas/C1_1_Fe2O3002_c_569.jpg,3557,9219,45,109,3579.5,9273.5
570,collembolas/C1_1_Fe2O3002_c_570.jpg,7078,9468,117,72,7136.5,9504.0
571,collembolas/C1_1_Fe2O3002_c_571.jpg,6852,9411,84,33,6894.0,9427.5
572,collembolas/C1_1_Fe2O3002_c_572.jpg,7806,8714,164,156,7888.0,8792.0
573,collembolas/C1_1_Fe2O3002_c_573.jpg,8518,8349,140,75,8588.0,8386.5
574,collembolas/C1_1_Fe2O3002_c_574.jpg,8928,8137,114,130,8985.0,8202.0
575,collembolas/C1_1_Fe2O3002_c_575.jpg,7085,8118,87,62,7128.5,8149.0
576,collembolas/C1_1_Fe2O3002_c_576.jpg,6829,7613,156,69,6907.0,7647.5
577,collembolas/C1_1_Fe2O3002_c_577.jpg,6784,7655,145,110,6856.5,7710.0
578,collembolas/C1_1_Fe2O3002_c_578.jpg,6788,7714,109,67,6842.5,7747.5
579,collembolas/C1_1_Fe2O3002_c_579.jpg,6393,7446,94,140,6440.0,7516.0
580,collembolas/C1_1_Fe2O3002_c_580.jpg,6642,7705,107,55,6695.5,7732.5
