filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,99,"{""name"":""rect"",""x"":7439,""y"":1140,""width"":137,""height"":120}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,100,"{""name"":""rect"",""x"":7533,""y"":1020,""width"":95,""height"":80}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,101,"{""name"":""rect"",""x"":7597,""y"":1057,""width"":38,""height"":75}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,102,"{""name"":""rect"",""x"":7739,""y"":806,""width"":145,""height"":242}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,103,"{""name"":""rect"",""x"":7995,""y"":814,""width"":64,""height"":32}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,104,"{""name"":""rect"",""x"":8023,""y"":946,""width"":147,""height"":152}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,105,"{""name"":""rect"",""x"":7834,""y"":1326,""width"":119,""height"":57}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,106,"{""name"":""rect"",""x"":7789,""y"":1351,""width"":179,""height"":207}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,107,"{""name"":""rect"",""x"":7919,""y"":1488,""width"":79,""height"":102}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,108,"{""name"":""rect"",""x"":7945,""y"":1566,""width"":62,""height"":57}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,109,"{""name"":""rect"",""x"":7566,""y"":1527,""width"":186,""height"":139}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,110,"{""name"":""rect"",""x"":7337,""y"":1562,""width"":278,""height"":159}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,111,"{""name"":""rect"",""x"":7424,""y"":1567,""width"":55,""height"":40}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,112,"{""name"":""rect"",""x"":7496,""y"":1632,""width"":64,""height"":140}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,113,"{""name"":""rect"",""x"":8137,""y"":1565,""width"":211,""height"":70}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,114,"{""name"":""rect"",""x"":8394,""y"":1579,""width"":184,""height"":140}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,115,"{""name"":""rect"",""x"":8448,""y"":1251,""width"":109,""height"":40}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,116,"{""name"":""rect"",""x"":8694,""y"":1461,""width"":89,""height"":130}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,117,"{""name"":""rect"",""x"":8535,""y"":1493,""width"":145,""height"":50}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,118,"{""name"":""rect"",""x"":8603,""y"":1913,""width"":232,""height"":229}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,119,"{""name"":""rect"",""x"":8566,""y"":1948,""width"":87,""height"":74}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,120,"{""name"":""rect"",""x"":8280,""y"":2018,""width"":55,""height"":147}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,121,"{""name"":""rect"",""x"":7968,""y"":1886,""width"":82,""height"":172}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,122,"{""name"":""rect"",""x"":7979,""y"":2035,""width"":89,""height"":100}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,123,"{""name"":""rect"",""x"":7856,""y"":1921,""width"":127,""height"":50}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,124,"{""name"":""rect"",""x"":7844,""y"":1898,""width"":67,""height"":28}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,125,"{""name"":""rect"",""x"":7401,""y"":1819,""width"":166,""height"":104}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,126,"{""name"":""rect"",""x"":7528,""y"":1933,""width"":104,""height"":92}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,127,"{""name"":""rect"",""x"":6463,""y"":1157,""width"":129,""height"":157}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,128,"{""name"":""rect"",""x"":6332,""y"":1247,""width"":65,""height"":134}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,129,"{""name"":""rect"",""x"":6257,""y"":1242,""width"":82,""height"":72}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,130,"{""name"":""rect"",""x"":6087,""y"":1247,""width"":79,""height"":217}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,131,"{""name"":""rect"",""x"":6261,""y"":1344,""width"":62,""height"":74}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,132,"{""name"":""rect"",""x"":5978,""y"":1286,""width"":139,""height"":147}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,133,"{""name"":""rect"",""x"":6067,""y"":1361,""width"":62,""height"":87}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,134,"{""name"":""rect"",""x"":5842,""y"":1393,""width"":135,""height"":241}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,135,"{""name"":""rect"",""x"":5968,""y"":1431,""width"":97,""height"":172}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,136,"{""name"":""rect"",""x"":6040,""y"":1460,""width"":82,""height"":98}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,137,"{""name"":""rect"",""x"":6062,""y"":1403,""width"":199,""height"":227}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,138,"{""name"":""rect"",""x"":6343,""y"":1486,""width"":110,""height"":76}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,139,"{""name"":""rect"",""x"":6696,""y"":1481,""width"":76,""height"":95}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,140,"{""name"":""rect"",""x"":6592,""y"":1548,""width"":258,""height"":134}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,141,"{""name"":""rect"",""x"":6913,""y"":1577,""width"":167,""height"":178}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,142,"{""name"":""rect"",""x"":4738,""y"":1447,""width"":80,""height"":108}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,143,"{""name"":""rect"",""x"":5120,""y"":1505,""width"":147,""height"":76}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,144,"{""name"":""rect"",""x"":4818,""y"":1563,""width"":80,""height"":221}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,145,"{""name"":""rect"",""x"":4641,""y"":1680,""width"":91,""height"":56}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,146,"{""name"":""rect"",""x"":4366,""y"":1631,""width"":43,""height"":104}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,147,"{""name"":""rect"",""x"":3892,""y"":1533,""width"":158,""height"":210}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,148,"{""name"":""rect"",""x"":3703,""y"":1553,""width"":89,""height"":108}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,149,"{""name"":""rect"",""x"":3599,""y"":1555,""width"":71,""height"":50}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,150,"{""name"":""rect"",""x"":4156,""y"":1696,""width"":113,""height"":247}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,151,"{""name"":""rect"",""x"":4054,""y"":1761,""width"":93,""height"":93}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,152,"{""name"":""rect"",""x"":3985,""y"":1832,""width"":61,""height"":173}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,153,"{""name"":""rect"",""x"":3859,""y"":1921,""width"":115,""height"":74}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,154,"{""name"":""rect"",""x"":3627,""y"":1800,""width"":100,""height"":249}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,155,"{""name"":""rect"",""x"":3575,""y"":1925,""width"":56,""height"":54}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,156,"{""name"":""rect"",""x"":3409,""y"":1886,""width"":113,""height"":78}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,157,"{""name"":""rect"",""x"":3437,""y"":1686,""width"":184,""height"":98}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,158,"{""name"":""rect"",""x"":2960,""y"":1607,""width"":162,""height"":48}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,159,"{""name"":""rect"",""x"":2962,""y"":1661,""width"":76,""height"":121}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,160,"{""name"":""rect"",""x"":2809,""y"":1734,""width"":106,""height"":35}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,161,"{""name"":""rect"",""x"":2746,""y"":1748,""width"":65,""height"":43}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,162,"{""name"":""rect"",""x"":2417,""y"":1498,""width"":69,""height"":71}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,163,"{""name"":""rect"",""x"":2034,""y"":1537,""width"":85,""height"":132}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,164,"{""name"":""rect"",""x"":2332,""y"":1691,""width"":54,""height"":102}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,165,"{""name"":""rect"",""x"":2322,""y"":1700,""width"":93,""height"":154}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,166,"{""name"":""rect"",""x"":2499,""y"":1780,""width"":104,""height"":85}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,167,"{""name"":""rect"",""x"":2746,""y"":1815,""width"":82,""height"":110}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,168,"{""name"":""rect"",""x"":2356,""y"":1992,""width"":84,""height"":48}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,169,"{""name"":""rect"",""x"":2727,""y"":2161,""width"":43,""height"":111}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,170,"{""name"":""rect"",""x"":2814,""y"":2021,""width"":206,""height"":167}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,171,"{""name"":""rect"",""x"":2772,""y"":2185,""width"":110,""height"":104}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,172,"{""name"":""rect"",""x"":3198,""y"":2079,""width"":98,""height"":188}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,173,"{""name"":""rect"",""x"":3002,""y"":2335,""width"":93,""height"":63}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,174,"{""name"":""rect"",""x"":3132,""y"":2285,""width"":54,""height"":63}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,175,"{""name"":""rect"",""x"":3196,""y"":2319,""width"":33,""height"":72}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,176,"{""name"":""rect"",""x"":3129,""y"":2536,""width"":50,""height"":104}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,177,"{""name"":""rect"",""x"":2332,""y"":2384,""width"":61,""height"":52}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,178,"{""name"":""rect"",""x"":1888,""y"":2256,""width"":54,""height"":46}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,179,"{""name"":""rect"",""x"":1319,""y"":2400,""width"":35,""height"":45}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,180,"{""name"":""rect"",""x"":886,""y"":2436,""width"":132,""height"":37}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,181,"{""name"":""rect"",""x"":1304,""y"":2659,""width"":48,""height"":132}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,182,"{""name"":""rect"",""x"":2321,""y"":2765,""width"":102,""height"":39}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,183,"{""name"":""rect"",""x"":2484,""y"":2677,""width"":104,""height"":39}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,184,"{""name"":""rect"",""x"":2643,""y"":2837,""width"":97,""height"":33}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,185,"{""name"":""rect"",""x"":3597,""y"":2321,""width"":63,""height"":78}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,186,"{""name"":""rect"",""x"":3684,""y"":2183,""width"":76,""height"":150}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,187,"{""name"":""rect"",""x"":3707,""y"":2122,""width"":71,""height"":158}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,188,"{""name"":""rect"",""x"":3809,""y"":2040,""width"":59,""height"":98}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
C5_2_Fe2O3003.jpg,9852500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",958,189,"{""name"":""rect"",""x"":3653,""y"":2363,""width"":121,""height"":110}","{""name"":""not_defined"",""type"":""Collembole"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
